Date,Currency Pair,Type,Data,
7/31/92,USD/GBP,Real,0.66,
8/31/92,USD/GBP,Real,0.66,
9/30/92,USD/GBP,Real,0.66,
10/31/92,USD/GBP,Real,0.66,
11/30/92,USD/GBP,Real,0.66,
12/31/92,USD/GBP,Real,0.65,
1/31/93,USD/GBP,Real,0.64,
2/28/93,USD/GBP,Real,0.65,
3/31/93,USD/GBP,Real,0.65,
4/30/93,USD/GBP,Real,0.65,
5/31/93,USD/GBP,Real,0.65,
6/30/93,USD/GBP,Real,0.65,
7/31/93,USD/GBP,Real,0.65,
8/31/93,USD/GBP,Real,0.65,
9/30/93,USD/GBP,Real,0.65,
10/31/93,USD/GBP,Real,0.65,
11/30/93,USD/GBP,Real,0.65,
12/31/93,USD/GBP,Real,0.65,
1/31/94,USD/GBP,Real,0.64,
2/28/94,USD/GBP,Real,0.65,
3/31/94,USD/GBP,Real,0.65,
4/30/94,USD/GBP,Real,0.65,
5/31/94,USD/GBP,Real,0.65,
6/30/94,USD/GBP,Real,0.65,
7/31/94,USD/GBP,Real,0.65,
8/31/94,USD/GBP,Real,0.65,
9/30/94,USD/GBP,Real,0.65,
10/31/94,USD/GBP,Real,0.65,
11/30/94,USD/GBP,Real,0.65,
12/31/94,USD/GBP,Real,0.65,
1/31/95,USD/GBP,Real,0.65,
2/28/95,USD/GBP,Real,0.65,
3/31/95,USD/GBP,Real,0.65,
4/30/95,USD/GBP,Real,0.65,
5/31/95,USD/GBP,Real,0.66,
6/30/95,USD/GBP,Real,0.66,
7/31/95,USD/GBP,Real,0.65,
8/31/95,USD/GBP,Real,0.65,
9/30/95,USD/GBP,Real,0.66,
10/31/95,USD/GBP,Real,0.65,
11/30/95,USD/GBP,Real,0.65,
12/31/95,USD/GBP,Real,0.65,
1/31/96,USD/GBP,Real,0.65,
2/29/96,USD/GBP,Real,0.65,
3/31/96,USD/GBP,Real,0.65,
4/30/96,USD/GBP,Real,0.65,
5/31/96,USD/GBP,Real,0.65,
6/30/96,USD/GBP,Real,0.65,
7/31/96,USD/GBP,Real,0.65,
8/31/96,USD/GBP,Real,0.65,
9/30/96,USD/GBP,Real,0.65,
10/31/96,USD/GBP,Real,0.65,
11/30/96,USD/GBP,Real,0.65,
12/31/96,USD/GBP,Real,0.65,
1/31/97,USD/GBP,Real,0.65,
2/28/97,USD/GBP,Real,0.65,
3/31/97,USD/GBP,Real,0.65,
4/30/97,USD/GBP,Real,0.65,
5/31/97,USD/GBP,Real,0.65,
6/30/97,USD/GBP,Real,0.66,
7/31/97,USD/GBP,Real,0.65,
8/31/97,USD/GBP,Real,0.66,
9/30/97,USD/GBP,Real,0.66,
10/31/97,USD/GBP,Real,0.66,
11/30/97,USD/GBP,Real,0.66,
12/31/97,USD/GBP,Real,0.66,
1/31/98,USD/GBP,Real,0.66,
2/28/98,USD/GBP,Real,0.66,
3/31/98,USD/GBP,Real,0.66,
4/30/98,USD/GBP,Real,0.67,
5/31/98,USD/GBP,Real,0.67,
6/30/98,USD/GBP,Real,0.67,
7/31/98,USD/GBP,Real,0.67,
8/31/98,USD/GBP,Real,0.67,
9/30/98,USD/GBP,Real,0.67,
10/31/98,USD/GBP,Real,0.67,
11/30/98,USD/GBP,Real,0.67,
12/31/98,USD/GBP,Real,0.67,
1/31/99,USD/GBP,Real,0.66,
2/28/99,USD/GBP,Real,0.66,
3/31/99,USD/GBP,Real,0.66,
4/30/99,USD/GBP,Real,0.66,
5/31/99,USD/GBP,Real,0.66,
6/30/99,USD/GBP,Real,0.66,
7/31/99,USD/GBP,Real,0.66,
8/31/99,USD/GBP,Real,0.66,
9/30/99,USD/GBP,Real,0.66,
10/31/99,USD/GBP,Real,0.66,
11/30/99,USD/GBP,Real,0.66,
12/31/99,USD/GBP,Real,0.66,
1/31/00,USD/GBP,Real,0.66,
2/29/00,USD/GBP,Real,0.66,
3/31/00,USD/GBP,Real,0.66,
4/30/00,USD/GBP,Real,0.66,
5/31/00,USD/GBP,Real,0.66,
6/30/00,USD/GBP,Real,0.66,
7/31/00,USD/GBP,Real,0.66,
8/31/00,USD/GBP,Real,0.66,
9/30/00,USD/GBP,Real,0.66,
10/31/00,USD/GBP,Real,0.66,
11/30/00,USD/GBP,Real,0.66,
12/31/00,USD/GBP,Real,0.66,
1/31/01,USD/GBP,Real,0.65,
2/28/01,USD/GBP,Real,0.65,
3/31/01,USD/GBP,Real,0.65,
4/30/01,USD/GBP,Real,0.65,
5/31/01,USD/GBP,Real,0.65,
6/30/01,USD/GBP,Real,0.65,
7/31/01,USD/GBP,Real,0.65,
8/31/01,USD/GBP,Real,0.65,
9/30/01,USD/GBP,Real,0.65,
10/31/01,USD/GBP,Real,0.65,
11/30/01,USD/GBP,Real,0.65,
12/31/01,USD/GBP,Real,0.65,
1/31/02,USD/GBP,Real,0.65,
2/28/02,USD/GBP,Real,0.65,
3/31/02,USD/GBP,Real,0.65,
4/30/02,USD/GBP,Real,0.65,
5/31/02,USD/GBP,Real,0.65,
6/30/02,USD/GBP,Real,0.65,
7/31/02,USD/GBP,Real,0.65,
8/31/02,USD/GBP,Real,0.65,
9/30/02,USD/GBP,Real,0.65,
10/31/02,USD/GBP,Real,0.65,
11/30/02,USD/GBP,Real,0.65,
12/31/02,USD/GBP,Real,0.65,
1/31/03,USD/GBP,Real,0.65,
2/28/03,USD/GBP,Real,0.65,
3/31/03,USD/GBP,Real,0.65,
4/30/03,USD/GBP,Real,0.66,
5/31/03,USD/GBP,Real,0.66,
6/30/03,USD/GBP,Real,0.66,
7/31/03,USD/GBP,Real,0.66,
8/31/03,USD/GBP,Real,0.66,
9/30/03,USD/GBP,Real,0.66,
10/31/03,USD/GBP,Real,0.66,
11/30/03,USD/GBP,Real,0.66,
12/31/03,USD/GBP,Real,0.66,
1/31/04,USD/GBP,Real,0.66,
2/29/04,USD/GBP,Real,0.66,
3/31/04,USD/GBP,Real,0.66,
4/30/04,USD/GBP,Real,0.66,
5/31/04,USD/GBP,Real,0.66,
6/30/04,USD/GBP,Real,0.66,
7/31/04,USD/GBP,Real,0.66,
8/31/04,USD/GBP,Real,0.66,
9/30/04,USD/GBP,Real,0.66,
10/31/04,USD/GBP,Real,0.66,
11/30/04,USD/GBP,Real,0.66,
12/31/04,USD/GBP,Real,0.66,
1/31/05,USD/GBP,Real,0.66,
2/28/05,USD/GBP,Real,0.66,
3/31/05,USD/GBP,Real,0.66,
4/30/05,USD/GBP,Real,0.66,
5/31/05,USD/GBP,Real,0.66,
6/30/05,USD/GBP,Real,0.66,
7/31/05,USD/GBP,Real,0.66,
8/31/05,USD/GBP,Real,0.65,
9/30/05,USD/GBP,Real,0.65,
10/31/05,USD/GBP,Real,0.65,
11/30/05,USD/GBP,Real,0.65,
12/31/05,USD/GBP,Real,0.65,
1/31/06,USD/GBP,Real,0.65,
2/28/06,USD/GBP,Real,0.65,
3/31/06,USD/GBP,Real,0.65,
4/30/06,USD/GBP,Real,0.65,
5/31/06,USD/GBP,Real,0.65,
6/30/06,USD/GBP,Real,0.66,
7/31/06,USD/GBP,Real,0.65,
8/31/06,USD/GBP,Real,0.65,
9/30/06,USD/GBP,Real,0.66,
10/31/06,USD/GBP,Real,0.66,
11/30/06,USD/GBP,Real,0.66,
12/31/06,USD/GBP,Real,0.67,
1/31/07,USD/GBP,Real,0.66,
2/28/07,USD/GBP,Real,0.66,
3/31/07,USD/GBP,Real,0.66,
4/30/07,USD/GBP,Real,0.66,
5/31/07,USD/GBP,Real,0.66,
6/30/07,USD/GBP,Real,0.67,
7/31/07,USD/GBP,Real,0.66,
8/31/07,USD/GBP,Real,0.67,
9/30/07,USD/GBP,Real,0.66,
10/31/07,USD/GBP,Real,0.67,
11/30/07,USD/GBP,Real,0.66,
12/31/07,USD/GBP,Real,0.66,
1/31/08,USD/GBP,Real,0.66,
2/29/08,USD/GBP,Real,0.66,
3/31/08,USD/GBP,Real,0.66,
4/30/08,USD/GBP,Real,0.67,
5/31/08,USD/GBP,Real,0.67,
6/30/08,USD/GBP,Real,0.66,
7/31/08,USD/GBP,Real,0.66,
8/31/08,USD/GBP,Real,0.66,
9/30/08,USD/GBP,Real,0.67,
10/31/08,USD/GBP,Real,0.67,
11/30/08,USD/GBP,Real,0.68,
12/31/08,USD/GBP,Real,0.67,
1/31/09,USD/GBP,Real,0.66,
2/28/09,USD/GBP,Real,0.66,
3/31/09,USD/GBP,Real,0.66,
4/30/09,USD/GBP,Real,0.66,
5/31/09,USD/GBP,Real,0.67,
6/30/09,USD/GBP,Real,0.66,
7/31/09,USD/GBP,Real,0.66,
8/31/09,USD/GBP,Real,0.66,
9/30/09,USD/GBP,Real,0.66,
10/31/09,USD/GBP,Real,0.66,
11/30/09,USD/GBP,Real,0.66,
12/31/09,USD/GBP,Real,0.67,
1/31/10,USD/GBP,Real,0.67,
2/28/10,USD/GBP,Real,0.67,
3/31/10,USD/GBP,Real,0.68,
4/30/10,USD/GBP,Real,0.68,
5/31/10,USD/GBP,Real,0.69,
6/30/10,USD/GBP,Real,0.69,
7/31/10,USD/GBP,Real,0.68,
8/31/10,USD/GBP,Real,0.69,
9/30/10,USD/GBP,Real,0.69,
10/31/10,USD/GBP,Real,0.69,
11/30/10,USD/GBP,Real,0.69,
12/31/10,USD/GBP,Real,0.69,
1/31/11,USD/GBP,Real,0.69,
2/28/11,USD/GBP,Real,0.69,
3/31/11,USD/GBP,Real,0.69,
4/30/11,USD/GBP,Real,0.7,
5/31/11,USD/GBP,Real,0.7,
6/30/11,USD/GBP,Real,0.7,
7/31/11,USD/GBP,Real,0.69,
8/31/11,USD/GBP,Real,0.7,
9/30/11,USD/GBP,Real,0.7,
10/31/11,USD/GBP,Real,0.7,
11/30/11,USD/GBP,Real,0.7,
12/31/11,USD/GBP,Real,0.7,
1/31/12,USD/GBP,Real,0.7,
2/29/12,USD/GBP,Real,0.7,
3/31/12,USD/GBP,Real,0.7,
4/30/12,USD/GBP,Real,0.71,
5/31/12,USD/GBP,Real,0.71,
6/30/12,USD/GBP,Real,0.71,
7/31/12,USD/GBP,Real,0.71,
8/31/12,USD/GBP,Real,0.7,
9/30/12,USD/GBP,Real,0.7,
10/31/12,USD/GBP,Real,0.71,
11/30/12,USD/GBP,Real,0.71,
12/31/12,USD/GBP,Real,0.71,
1/31/13,USD/GBP,Real,0.71,
2/28/13,USD/GBP,Real,0.71,
3/31/13,USD/GBP,Real,0.71,
4/30/13,USD/GBP,Real,0.72,
5/31/13,USD/GBP,Real,0.72,
6/30/13,USD/GBP,Real,0.72,
7/31/13,USD/GBP,Real,0.71,
8/31/13,USD/GBP,Real,0.72,
9/30/13,USD/GBP,Real,0.72,
10/31/13,USD/GBP,Real,0.72,
11/30/13,USD/GBP,Real,0.72,
12/31/13,USD/GBP,Real,0.72,
1/31/14,USD/GBP,Real,0.72,
2/28/14,USD/GBP,Real,0.72,
3/31/14,USD/GBP,Real,0.72,
4/30/14,USD/GBP,Real,0.72,
5/31/14,USD/GBP,Real,0.72,
6/30/14,USD/GBP,Real,0.72,
7/31/14,USD/GBP,Real,0.72,
8/31/14,USD/GBP,Real,0.72,
9/30/14,USD/GBP,Real,0.72,
10/31/14,USD/GBP,Real,0.72,
11/30/14,USD/GBP,Real,0.72,
12/31/14,USD/GBP,Real,0.73,
1/31/15,USD/GBP,Real,0.72,
2/28/15,USD/GBP,Real,0.73,
3/31/15,USD/GBP,Real,0.73,
4/30/15,USD/GBP,Real,0.73,
5/31/15,USD/GBP,Real,0.73,
6/30/15,USD/GBP,Real,0.73,
7/31/15,USD/GBP,Real,0.72,
8/31/15,USD/GBP,Real,0.73,
9/30/15,USD/GBP,Real,0.73,
10/31/15,USD/GBP,Real,0.73,
11/30/15,USD/GBP,Real,0.73,
12/31/15,USD/GBP,Real,0.73,
1/31/16,USD/GBP,Real,0.72,
2/29/16,USD/GBP,Real,0.73,
3/31/16,USD/GBP,Real,0.73,
4/30/16,USD/GBP,Real,0.73,
5/31/16,USD/GBP,Real,0.73,
6/30/16,USD/GBP,Real,0.73,
7/31/16,USD/GBP,Real,0.73,
8/31/16,USD/GBP,Real,0.73,
9/30/16,USD/GBP,Real,0.73,
10/31/16,USD/GBP,Real,0.73,
11/30/16,USD/GBP,Real,0.73,
12/31/16,USD/GBP,Real,0.73,
1/31/17,USD/GBP,Real,0.73,
2/28/17,USD/GBP,Real,0.73,
3/31/17,USD/GBP,Real,0.74,
4/30/17,USD/GBP,Real,0.74,
5/31/17,USD/GBP,Real,0.74,
6/30/17,USD/GBP,Real,0.74,
7/31/17,USD/GBP,Real,0.74,
8/31/17,USD/GBP,Real,0.75,
9/30/17,USD/GBP,Real,0.74,
10/31/17,USD/GBP,Real,0.74,
11/30/17,USD/GBP,Real,0.74,
12/31/17,USD/GBP,Real,0.75,
1/31/18,USD/GBP,Real,0.74,
2/28/18,USD/GBP,Real,0.74,
3/31/18,USD/GBP,Real,0.74,
4/30/18,USD/GBP,Real,0.75,
5/31/18,USD/GBP,Real,0.75,
6/30/18,USD/GBP,Real,0.75,
1/31/90,USD/YEN,Real,154.18,
2/28/90,USD/YEN,Real,153.74,
3/31/90,USD/YEN,Real,153.68,
4/30/90,USD/YEN,Real,154.47,
5/31/90,USD/YEN,Real,155.21,
6/30/90,USD/YEN,Real,153.44,
7/31/90,USD/YEN,Real,152.74,
8/31/90,USD/YEN,Real,151.78,
9/30/90,USD/YEN,Real,151.54,
10/31/90,USD/YEN,Real,151.79,
11/30/90,USD/YEN,Real,151.29,
12/31/90,USD/YEN,Real,150.72,
1/31/91,USD/YEN,Real,151.57,
2/28/91,USD/YEN,Real,150.99,
3/31/91,USD/YEN,Real,151.62,
4/30/91,USD/YEN,Real,151.75,
5/31/91,USD/YEN,Real,152.12,
6/30/91,USD/YEN,Real,151.36,
7/31/91,USD/YEN,Real,151.29,
8/31/91,USD/YEN,Real,151.31,
9/30/91,USD/YEN,Real,151.03,
10/31/91,USD/YEN,Real,152.19,
11/30/91,USD/YEN,Real,151.98,
12/31/91,USD/YEN,Real,150.63,
1/31/92,USD/YEN,Real,150.52,
2/29/92,USD/YEN,Real,150.04,
3/31/92,USD/YEN,Real,150.11,
4/30/92,USD/YEN,Real,151.3,
5/31/92,USD/YEN,Real,151.12,
6/30/92,USD/YEN,Real,150.69,
7/31/92,USD/YEN,Real,149.66,
8/31/92,USD/YEN,Real,149.49,
9/30/92,USD/YEN,Real,149.92,
10/31/92,USD/YEN,Real,149.14,
11/30/92,USD/YEN,Real,148.28,
12/31/92,USD/YEN,Real,147.77,
1/31/93,USD/YEN,Real,147.25,
2/28/93,USD/YEN,Real,147.09,
3/31/93,USD/YEN,Real,147.62,
4/30/93,USD/YEN,Real,147.84,
5/31/93,USD/YEN,Real,148.01,
6/30/93,USD/YEN,Real,147.62,
7/31/93,USD/YEN,Real,147.85,
8/31/93,USD/YEN,Real,147.98,
9/30/93,USD/YEN,Real,147.78,
10/31/93,USD/YEN,Real,147.03,
11/30/93,USD/YEN,Real,145.61,
12/31/93,USD/YEN,Real,145.6,
1/31/94,USD/YEN,Real,145.75,
2/28/94,USD/YEN,Real,145.49,
3/31/94,USD/YEN,Real,145.67,
4/30/94,USD/YEN,Real,145.57,
5/31/94,USD/YEN,Real,145.56,
6/30/94,USD/YEN,Real,144.74,
7/31/94,USD/YEN,Real,143.54,
8/31/94,USD/YEN,Real,143.67,
9/30/94,USD/YEN,Real,143.81,
10/31/94,USD/YEN,Real,144.41,
11/30/94,USD/YEN,Real,143.61,
12/31/94,USD/YEN,Real,142.62,
1/31/95,USD/YEN,Real,142.38,
2/28/95,USD/YEN,Real,141.58,
3/31/95,USD/YEN,Real,141.3,
4/30/95,USD/YEN,Real,140.88,
5/31/95,USD/YEN,Real,140.88,
6/30/95,USD/YEN,Real,140.33,
7/31/95,USD/YEN,Real,139.45,
8/31/95,USD/YEN,Real,139.46,
9/30/95,USD/YEN,Real,140.1,
10/31/95,USD/YEN,Real,139.32,
11/30/95,USD/YEN,Real,138.59,
12/31/95,USD/YEN,Real,138.41,
1/31/96,USD/YEN,Real,137.83,
2/29/96,USD/YEN,Real,137.43,
3/31/96,USD/YEN,Real,137.12,
4/30/96,USD/YEN,Real,137.27,
5/31/96,USD/YEN,Real,137.14,
6/30/96,USD/YEN,Real,136.34,
7/31/96,USD/YEN,Real,136.08,
8/31/96,USD/YEN,Real,135.64,
9/30/96,USD/YEN,Real,135.48,
10/31/96,USD/YEN,Real,135.18,
11/30/96,USD/YEN,Real,134.36,
12/31/96,USD/YEN,Real,134.15,
1/31/97,USD/YEN,Real,133.77,
2/28/97,USD/YEN,Real,133.38,
3/31/97,USD/YEN,Real,133.43,
4/30/97,USD/YEN,Real,135.59,
5/31/97,USD/YEN,Real,135.99,
6/30/97,USD/YEN,Real,135.73,
7/31/97,USD/YEN,Real,135.04,
8/31/97,USD/YEN,Real,134.7,
9/30/97,USD/YEN,Real,135.41,
10/31/97,USD/YEN,Real,135.55,
11/30/97,USD/YEN,Real,134.47,
12/31/97,USD/YEN,Real,134.26,
1/31/98,USD/YEN,Real,134.22,
2/28/98,USD/YEN,Real,134.09,
3/31/98,USD/YEN,Real,134.48,
4/30/98,USD/YEN,Real,134.58,
5/31/98,USD/YEN,Real,134.76,
6/30/98,USD/YEN,Real,134.08,
7/31/98,USD/YEN,Real,132.72,
8/31/98,USD/YEN,Real,132.43,
9/30/98,USD/YEN,Real,133.38,
10/31/98,USD/YEN,Real,134.08,
11/30/98,USD/YEN,Real,133.79,
12/31/98,USD/YEN,Real,133.16,
1/31/99,USD/YEN,Real,132.15,
2/28/99,USD/YEN,Real,131.64,
3/31/99,USD/YEN,Real,131.69,
4/30/99,USD/YEN,Real,131.32,
5/31/99,USD/YEN,Real,131.24,
6/30/99,USD/YEN,Real,130.99,
7/31/99,USD/YEN,Real,129.81,
8/31/99,USD/YEN,Real,129.87,
9/30/99,USD/YEN,Real,129.83,
10/31/99,USD/YEN,Real,129.6,
11/30/99,USD/YEN,Real,128.75,
12/31/99,USD/YEN,Real,127.94,
1/31/00,USD/YEN,Real,127.32,
2/29/00,USD/YEN,Real,126.54,
3/31/00,USD/YEN,Real,126.05,
4/30/00,USD/YEN,Real,126.49,
5/31/00,USD/YEN,Real,126.15,
6/30/00,USD/YEN,Real,124.93,
7/31/00,USD/YEN,Real,124.32,
8/31/00,USD/YEN,Real,124.56,
9/30/00,USD/YEN,Real,123.92,
10/31/00,USD/YEN,Real,123.46,
11/30/00,USD/YEN,Real,122.89,
12/31/00,USD/YEN,Real,122.73,
1/31/01,USD/YEN,Real,121.91,
2/28/01,USD/YEN,Real,121.15,
3/31/01,USD/YEN,Real,120.84,
4/30/01,USD/YEN,Real,121,
5/31/01,USD/YEN,Real,120.5,
6/30/01,USD/YEN,Real,119.76,
7/31/01,USD/YEN,Real,119.72,
8/31/01,USD/YEN,Real,120.08,
9/30/01,USD/YEN,Real,119.37,
10/31/01,USD/YEN,Real,119.58,
11/30/01,USD/YEN,Real,119.06,
12/31/01,USD/YEN,Real,119.01,
1/31/02,USD/YEN,Real,118.45,
2/28/02,USD/YEN,Real,117.78,
3/31/02,USD/YEN,Real,117.8,
4/30/02,USD/YEN,Real,117.51,
5/31/02,USD/YEN,Real,117.62,
6/30/02,USD/YEN,Real,117.43,
7/31/02,USD/YEN,Real,116.94,
8/31/02,USD/YEN,Real,116.96,
9/30/02,USD/YEN,Real,116.65,
10/31/02,USD/YEN,Real,116.28,
11/30/02,USD/YEN,Real,116.09,
12/31/02,USD/YEN,Real,115.78,
1/31/03,USD/YEN,Real,114.93,
2/28/03,USD/YEN,Real,113.96,
3/31/03,USD/YEN,Real,114,
4/30/03,USD/YEN,Real,114.78,
5/31/03,USD/YEN,Real,115.08,
6/30/03,USD/YEN,Real,114.84,
7/31/03,USD/YEN,Real,114.01,
8/31/03,USD/YEN,Real,113.74,
9/30/03,USD/YEN,Real,113.49,
10/31/03,USD/YEN,Real,113.61,
11/30/03,USD/YEN,Real,113.09,
12/31/03,USD/YEN,Real,113.02,
1/31/04,USD/YEN,Real,112.08,
2/29/04,USD/YEN,Real,111.84,
3/31/04,USD/YEN,Real,111.94,
4/30/04,USD/YEN,Real,111.87,
5/31/04,USD/YEN,Real,111.51,
6/30/04,USD/YEN,Real,111.21,
7/31/04,USD/YEN,Real,110.53,
8/31/04,USD/YEN,Real,110.69,
9/30/04,USD/YEN,Real,110.46,
10/31/04,USD/YEN,Real,110.43,
11/30/04,USD/YEN,Real,109.8,
12/31/04,USD/YEN,Real,109.36,
1/31/05,USD/YEN,Real,108.87,
2/28/05,USD/YEN,Real,108.2,
3/31/05,USD/YEN,Real,108.13,
4/30/05,USD/YEN,Real,107.8,
5/31/05,USD/YEN,Real,108.07,
6/30/05,USD/YEN,Real,107.58,
7/31/05,USD/YEN,Real,106.81,
8/31/05,USD/YEN,Real,106.16,
9/30/05,USD/YEN,Real,104.93,
10/31/05,USD/YEN,Real,104.77,
11/30/05,USD/YEN,Real,105.08,
12/31/05,USD/YEN,Real,105.08,
1/31/06,USD/YEN,Real,104.45,
2/28/06,USD/YEN,Real,104.08,
3/31/06,USD/YEN,Real,104.24,
4/30/06,USD/YEN,Real,103.93,
5/31/06,USD/YEN,Real,103.94,
6/30/06,USD/YEN,Real,103.57,
7/31/06,USD/YEN,Real,102.7,
8/31/06,USD/YEN,Real,102.87,
9/30/06,USD/YEN,Real,103.38,
10/31/06,USD/YEN,Real,103.73,
11/30/06,USD/YEN,Real,103.16,
12/31/06,USD/YEN,Real,102.7,
1/31/07,USD/YEN,Real,102.33,
2/28/07,USD/YEN,Real,101.62,
3/31/07,USD/YEN,Real,101.4,
4/30/07,USD/YEN,Real,101.41,
5/31/07,USD/YEN,Real,101.19,
6/30/07,USD/YEN,Real,100.66,
7/31/07,USD/YEN,Real,100.27,
8/31/07,USD/YEN,Real,100.65,
9/30/07,USD/YEN,Real,100.43,
10/31/07,USD/YEN,Real,100.22,
11/30/07,USD/YEN,Real,99.14,
12/31/07,USD/YEN,Real,99.05,
1/31/08,USD/YEN,Real,98.41,
2/29/08,USD/YEN,Real,97.88,
3/31/08,USD/YEN,Real,98.12,
4/30/08,USD/YEN,Real,98.19,
5/31/08,USD/YEN,Real,98.1,
6/30/08,USD/YEN,Real,97.37,
7/31/08,USD/YEN,Real,96.59,
8/31/08,USD/YEN,Real,96.83,
9/30/08,USD/YEN,Real,97.03,
10/31/08,USD/YEN,Real,97.78,
11/30/08,USD/YEN,Real,99.14,
12/31/08,USD/YEN,Real,99.87,
1/31/09,USD/YEN,Real,99.02,
2/28/09,USD/YEN,Real,98.36,
3/31/09,USD/YEN,Real,98.76,
4/30/09,USD/YEN,Real,98.66,
5/31/09,USD/YEN,Real,98.32,
6/30/09,USD/YEN,Real,97.11,
7/31/09,USD/YEN,Real,96.85,
8/31/09,USD/YEN,Real,96.62,
9/30/09,USD/YEN,Real,96.44,
10/31/09,USD/YEN,Real,95.76,
11/30/09,USD/YEN,Real,95.25,
12/31/09,USD/YEN,Real,95.1,
1/31/10,USD/YEN,Real,94.75,
2/28/10,USD/YEN,Real,94.84,
3/31/10,USD/YEN,Real,95.19,
4/30/10,USD/YEN,Real,95.46,
5/31/10,USD/YEN,Real,95.22,
6/30/10,USD/YEN,Real,95.07,
7/31/10,USD/YEN,Real,94.21,
8/31/10,USD/YEN,Real,94.46,
9/30/10,USD/YEN,Real,94.5,
10/31/10,USD/YEN,Real,94.65,
11/30/10,USD/YEN,Real,94.13,
12/31/10,USD/YEN,Real,93.37,
1/31/11,USD/YEN,Real,92.69,
2/28/11,USD/YEN,Real,92.39,
3/31/11,USD/YEN,Real,92.2,
4/30/11,USD/YEN,Real,91.95,
5/31/11,USD/YEN,Real,91.48,
6/30/11,USD/YEN,Real,91.29,
7/31/11,USD/YEN,Real,91.05,
8/31/11,USD/YEN,Real,90.86,
9/30/11,USD/YEN,Real,90.75,
10/31/11,USD/YEN,Real,90.88,
11/30/11,USD/YEN,Real,90.15,
12/31/11,USD/YEN,Real,90.22,
1/31/12,USD/YEN,Real,89.79,
2/29/12,USD/YEN,Real,89.6,
3/31/12,USD/YEN,Real,89.78,
4/30/12,USD/YEN,Real,89.63,
5/31/12,USD/YEN,Real,89.45,
6/30/12,USD/YEN,Real,89.25,
7/31/12,USD/YEN,Real,89.13,
8/31/12,USD/YEN,Real,88.71,
9/30/12,USD/YEN,Real,88.38,
10/31/12,USD/YEN,Real,88.23,
11/30/12,USD/YEN,Real,88.11,
12/31/12,USD/YEN,Real,88.12,
1/31/13,USD/YEN,Real,87.85,
2/28/13,USD/YEN,Real,87.02,
3/31/13,USD/YEN,Real,87.53,
4/30/13,USD/YEN,Real,87.99,
5/31/13,USD/YEN,Real,88.04,
6/30/13,USD/YEN,Real,87.74,
7/31/13,USD/YEN,Real,87.75,
8/31/13,USD/YEN,Real,87.82,
